	Unnamed: 0	id	question	equation
4425	4425	1977	9개의 수 22.82, 65.95, 95.97, 68.15, 19.4, 4.04, 30.6, 11.29, 59.61이 있습니다. 이 중에서 19.32보다 작은 수는 모두 몇 개 입니까?	len ( [ val for val in [ 22.82, 65.95, 95.97, 68.15, 19.4, 4.04, 30.6, 11.29, 59.61 ] if val < 19.32 ] ) 
4426	4426	1058	남준이는 책상에서 정수기까지의 거리를 측정했습니다. 그 길이는 30m였습니다. 남준이가 오늘 4번 책상에서 정수기에 가면 남준이가 걸은 거리는 몇 미터입니까?	"X=30*4
print(X)"
4427	4427	355	서로 다른 15개의 구슬로 팔찌를 만들때, 만들 수 있는 팔찌의 종류는?	print ( math.factorial ( 15 - 1 ) )
4428	4428	1269	어떤 수에서 387을 더했더니 437가 되었습니다. 어떤 수에서 745를 더하면 얼마가 되는지 구하시오.	437 - 387 + 745
4429	4429	273	무, 당근, 오이, 고추, 양파, 마늘, 가지 중에서 7가지의 채소을 골라서 사는 경우는 모두 몇 가지입니까?	len ( list ( itertools.combinations ( [ '무', '당근', '오이', '고추', '양파', '마늘', '가지' ] , 7 ) ) )
4430	4430	1444	태형이의 월급은 1,250달러에 판매 금액의 5%를 보너스로 받는다. 매월 1,500달러 이상을 벌려면 태형이는 얼마를 팔아야 하는가?	"X=1500-1250)/(5*0.01
print(X)"
4431	4431	545	A를 8로 나누면 몫은 B이고 나머지는 C가 됩니다. A, B, C는 자연수입니다. 이 식에서 몫과 나머지가 같습니다. 나누어지는 수 A 중 가장 큰 수를 구하시오.	max ( A for A in range ( 1 , 8 * 8 ) if A // 8 == A % 8 )
4432	4432	1014	어떤 수에서 894을 더해야 하는데 잘못하여 962을 뺀 결과가 120이 나왔습니다. 바르게 계산한 결과를 구하시오.	120 + 962 + 894
4433	4433	947	석진이는 232개의 풍선이 있습니다. 윤기는 101개의 풍선을 가지고 있습니다. 석진이는 윤기보다 얼마나 더 많은 풍선을 가지고 있습니까?	"X=232-101
print(X)"
4434	4434	250	한 학교에는 7명의 수학 6명의 물리학과 5명의 화학 교사가 있습니다. 각 교사는 3 과목을 최대로 가르 칠 수 있습니다. 필요한 최소 교사 수는 얼마입니까?	 ( 7 + 6 + 5 ) / 3
4435	4435	69	상자 안에 23개의 공이 있습니다. 석진이가 86개의 공을 상자 안에 더 넣었습니다. 상자 안에 있는 공은 모두 몇 개입니까?	23 + 86
4436	4436	652	판매 기간 동안 신발 한 켤레의 가격은 정상 가격에서 20% 하락합니다. 판매가 끝나면 가격은 원래 가격으로 돌아갑니다. 판매 가격에서 신발의 정상 가격까지의 가장 가까운 % 증가율은 얼마입니까?	20 * 100 / ( 100 - 20 ) 
4437	4437	41	상자 안에 67개의 공이 있습니다. 석진이가 12개의 공을 상자 안에 더 넣었습니다. 상자 안에 있는 공은 모두 몇 개입니까?	67 + 12
4438	4438	4	1부터 100까지의 수 중 10의 배수의 합을 구하시오.	x = 0\nfor i in range ( 1 , 100 + 1 ) :\n    if i % 10 == 0 :\n        x += i\nprint ( x )
4439	4439	648	태형이는 53개의 지우개를 가지고 있습니다. 유나는 태형이에게 지우개 16개를 주었습니다. 태형이가 가진 지우개는 총 몇 개인가요?	"X=53+16
print(X)"
4440	4440	1057	유나는 144마리의 꿀벌을 벌집에서 봤습니다. 그 다음날 유나는 3배 더 많이 꿀벌을 보았습니다. 두 번째 날에 얼마나 많은 꿀벌을 보았습니까?	"X=144*3
print(X)"
4441	4441	887	남준이는 사탕 26개를 먹었습니다. 그런 다음 사탕 17개를 더 먹었습니다. 남준이는 얼마나 많은 사탕을 먹었습니까?	"X=26+17
print(X)"
4442	4442	403	4개의 수 2, 9, 6, 3을 사용하여 두 자리 수를 만들려고 합니다. 가장 큰 수는 무엇입니까?	x = [ 2 , 9 , 6 , 3 ]\nmaximum = 0\nfor i in x :\n    for j in x :\n        if int ( str ( i ) + str ( j ) ) > maximum :\n            maximum = int ( str ( i ) + str ( j ) )\nprint( maximum )
4443	4443	806	정국이는 32개의 연필이 있습니다. 민영이는 12개의 연필이 있습니다. 정국이는 유정이에게 연필 13개를 나누어줍니다. 정국이가 가지고 있는 연필은 몇 개입니까?	"X=32-13
print(X)"
4444	4444	1857	6개의 수 80.0, 61.87, 66.82, 96.79, 84.68, 9.38이 있습니다. 이 중에서 3.53보다 작은 수는 모두 몇 개 입니까?	len ( [ val for val in [ 80.0, 61.87, 66.82, 96.79, 84.68, 9.38 ] if val < 3.53 ] ) 
4445	4445	463	민영이는 5개의 브라우니가 있지만 파티를 위해서는 총 11개의 브라우니가 필요합니다. 그녀가 브라우니 한개를 만드는데 7컵의 밀가루를 사용한다면 그녀에게 몇 컵의 밀가루가 필요합니까?	"X=7*(11-5)
print(X)"
4446	4446	2618	441에서 571까지의 수가 있을 때, 469보다 크고, 471보다 작은 수는 얼마입니까?	( 469 + 471 ) / 2
4447	4447	399	5와 9로 나누어떨어지는 세 자리 자연수는 모두 몇 개인가?	sum ( 1 for _ in filter ( lambda x : all ( x % y == 0 for y in [ 5 , 9 ] ) , range ( 100 , 1000 ) ) )
4448	4448	278	서로 다른 수 일곱 개 중 다섯 개를 원형으로 나열하는 경우의 수는 모두 몇 가지인가?	math.perm ( 7 , 5 ) / 5
4449	4449	894	나눗셈에서 나머지는 0입니다. 학생이 제수를 21 대신 잘못하여 12로 착각하고 70을 몫으로 얻었습니다. 올바른 몫은 무엇입니까?	12 * 70 / 21
4450	4450	281	호석, 지민, 태형, 정국 네 사람을 한 줄로 세울 때, 호석이와 지민이가 이웃하게 서는 경우의 수를 구하시오.	math.factorial ( ( 4 - 1 ) ) * 2
4452	4452	251	토마토, 오이, 상추, 양파, 마늘 중에서 5가지의 채소을 골라서 사는 경우는 모두 몇 가지입니까?	len ( list ( itertools.combinations ( [ '토마토', '오이', '상추', '양파', '마늘' ] , 5 ) ) )
4453	4453	1364	어떤 수에서 455을 빼더니 704가 되었습니다. 어떤 수에서 528를 빼면 얼마가 되는지 구하시오.	704 + 455 - 528
4454	4454	1132	어떤 수에서 772을 빼야 하는데 잘못하여 231을 더한 결과가 652이 나왔습니다. 바르게 계산한 결과를 구하시오.	652 - 231 - 772
4455	4455	37	호석이는 29원이 있었습니다. 그의 생일에 그는 20원을 받았고, 새로운 게임을 사는데 34원을 지출했습니다. 호석이는 얼마를 가지고 있습니까?	"X=29+20-34
print(X)"
4457	4457	2259	631 보다 어떤 수만큼 큰 수는 863입니다. 어떤 수보다 7 큰 수는 얼마입니까?	863 - 631 + 7
4458	4458	896	서로 다른 두 자연수 A , B가 있습니다. A - B = --61, B = 10 * A 일 때, A 를 구하시오.	6.777777778
4459	4459	783	책상에는 2개의 사과가 있습니다. 4개의 사과가 책상 위에 추가됩니다. 책상에는 몇 개의 사과가 있습니까?	"X=2+4
print(X)"
4460	4460	1508	153에 어떤 수를 빼야 할 것을 잘못하여 499에 어떤 수를 곱했더니 1497이 되었습니다. 바르게 계산하면 얼마인지 구하시오.	153 - ( 1497 / 499 ) 
4461	4461	4311	키가 작은 사람부터 순서대로 67명이 한 줄로 서 있습니다. 유나가 앞에서부터 29번째에 서 있습니다. 키가 큰 사람부터 순서대로 다시 줄을 서면 유나는 앞에서부터 몇 번째에 서게 됩니까?	67 - 29 + 1
4462	4462	4263	키가 작은 사람부터 순서대로 94명이 한 줄로 서 있습니다. 지민가 앞에서부터 33번째에 서 있습니다. 키가 큰 사람부터 순서대로 다시 줄을 서면 지민는 앞에서부터 몇 번째에 서게 됩니까?	94 - 33 + 1
4463	4463	1359	어떤 수에서 895을 빼더니 977가 되었습니다. 어떤 수에서 361를 더하면 얼마가 되는지 구하시오.	977 + 895 + 361
4464	4464	129	140은 40의 몇 퍼센트입니까?	140 / 40 * 100
4465	4465	604	두 숫자의 최대공약수와 최소공배수 각각 12와 396입니다. 숫자 중 하나가 48이면 다른 숫자는?	12 * 396 / 48
4466	4466	4083	달리기 시합에서 정국는 39 등을 했고, 태형는 41 등을 했습니다. 민영는 태형보다 잘했지만 정국보다는 못했습니다. 민영의 등수는 몇 등입니까?	 ( 39 + 41 ) / 2
4467	4467	2483	870에서 879까지의 수가 있을 때, 878보다 크고, 880보다 작은 수는 얼마입니까?	( 878 + 880 ) / 2
4468	4468	1852	윤기이는 4와 3를 모았습니다. 지민이는 8과 7을 모았습니다. 누가 모은 수가 더 큽니까?	'윤기' if 4+3 > 8+7 else '지민'
4469	4469	4291	키가 작은 사람부터 순서대로 88명이 한 줄로 서 있습니다. 유정가 앞에서부터 75번째에 서 있습니다. 키가 큰 사람부터 순서대로 다시 줄을 서면 유정는 앞에서부터 몇 번째에 서게 됩니까?	88 - 75 + 1
4470	4470	713	71에 한 자리 숫자를 더해야 하는데 실수로 뺏더니 9로 나누어 떨어졌다. 바르게 계산한 결과는?	print ( 71 + ( 71 - 9 * ( 71 // 9 ) ) )
4471	4471	4255	키가 작은 사람부터 순서대로 63명이 한 줄로 서 있습니다. 유정가 앞에서부터 48번째에 서 있습니다. 키가 큰 사람부터 순서대로 다시 줄을 서면 유정는 앞에서부터 몇 번째에 서게 됩니까?	63 - 48 + 1
4472	4472	1484	646에 어떤 수를 더해야 할 것을 잘못하여 589에 어떤 수를 곱했더니 54188이 되었습니다. 바르게 계산하면 얼마인지 구하시오.	646 + ( 54188 / 589 ) 
4473	4473	484	서로 다른 세 개의 세 자리 수 A, B, C가 있습니다. 'A+B+C=333'이고 A가 B보다 10 더 크고 C가 B보다 1 더 작습니다. A의 값은 얼마인가요?	for B in range ( 100 , 1000 ) :\n    if B + 10 + B + B - 1 == 333 :\n        print ( B + 10 )
4474	4474	2147	한 상자에는 채소이 117개씩 들어있습니다. 3개의 상자 안에 있는 채소은 모두 몇 개일까요?	117 * 3
4475	4475	3521	3 개의 수 6, 7, 10 로 나누어 떨어질 수 있는 두 자리 수는 모두 몇 개 있습니까?	len ( [ arr for arr in range(10, 100) if arr % 6 == 0 and arr % 7 == 0 and arr % 10 == 0] )
4476	4476	1431	1부터 6까지의 홀수의 합을 구하시오.	sum ( [ i for i in range( 1 , 7 , 2 ) ] )
4477	4477	1469	5에 어떤 수를 빼야 할 것을 잘못하여 290에 어떤 수를 곱했더니 27260이 되었습니다. 바르게 계산하면 얼마인지 구하시오.	5 - ( 27260 / 290 ) 
4478	4478	1410	1부터 8까지의 홀수의 합을 구하시오.	sum ( [ i for i in range( 1 , 9 , 2 ) ] )
4479	4479	1815	유나이는 1와 7를 모았습니다. 남진이는 1과 5을 모았습니다. 누가 모은 수가 더 큽니까?	'유나' if 1+7 > 1+5 else '남진'
4480	4480	368	4개의 숫자 3, 4, 5, 6으로 만들 수 있는 4자리 수 중에서 최댓값은 몇입니까?	max ( [ 1000 * a + 100 * b + 10 * c + 1 * d for a , b , c , d in itertools.permutations ( [ 3 , 4 , 5 , 6 ] , 4 ) ] )
4481	4481	680	어떤 소수의 소수점을 오른쪽으로 1 자리 옮기면 원래보다 674.97 만큼 커집니다. 원래의 소수를 구하시오.	674.97 * 10 / 1
4482	4482	2	4로 나눌 수 있는 6과 38 사이의 모든 숫자의 평균을 찾으십시오.	 ( 6 + 4 + 38 - 4 ) / 2
4483	4483	800	양의 정수 X를 11로 나누면 몫은 Y이고 나머지는 4입니다. 2*X를 6으로 나누면 몫은 3*Y이고 나머지는 1입니다. 7*Y-X의 값은 얼마입니까?	7 * ( 2 * 4 - 1 ) / ( 6 * 3 - 2 * 11 ) - ( 11 * ( 2 * 4 - 1 ) / ( 6 * 3 - 2 * 11 ) + 4 ) 
4484	4484	3250	(자) 컵에 물을 가득 넣어 (나) 컵에 부었더니 물이 넘쳤습니다. 어느 컵에 물이 더 많이 들어갈까요?	print('(자)')
4485	4485	377	사과, 바나나, 참외 중에서 1가지의 과일을 골라서 사는 경우는 모두 몇 가지입니까?	len ( list ( itertools.combinations ( [ '사과', '바나나', '참외' ] , 1 ) ) )
4486	4486	1902	2개의 수 40.16, 69.61이 있습니다. 이 중에서 50.87보다 작은 수는 모두 몇 개 입니까?	len ( [ val for val in [ 40.16, 69.61 ] if val < 50.87 ] ) 
4487	4487	256	영희와 영희의 엄마는 크리스마스 준비를 위해 각자 트리와 트리에 달 전구를 하나씩 사려 합니다. 영희는 총 4종류의 트리를, 영희의 엄마는 총 9종류의 전구를 찾았습니다. 그 중 2종류의 트리와 3종류의 전구는 가격이 너무 비싸 후보에서 제외했습니다. 영희와 영희의 엄마가 준비할 트리와 전구는 총 몇가지인가요?	( 4 - 2 ) * ( 9 - 3 )
4488	4488	3721	민영 , 유나 , 남진의 수학 점수는 각각 7점, 84점, 75점입니다. 이 셋을 제외한 학급의 수학 점수 평균은 29점입니다. 남진네 학급 인원수가 62명일 때, 학급 수학 평균 점수는 몇 점입니까	( ( 62 - 3 ) * 29 + 7 + 84 + 75 ) / 62
4489	4489	203	4 월에 꽃을 할인하여 각 꽃이 3원이었습니다. 은지가 2송이의 장미와 데이지 꽃 2개를 샀다면 얼마를 썼는가? 	"X=3*(2+2)
print(X)"
4490	4490	1810	호석이는 5와 8를 모았습니다. 유정이는 1과 8을 모았습니다. 누가 모은 수가 더 큽니까?	'호석' if 5+8 > 1+8 else '유정'
4491	4491	419	도장공은 건물에 있는 12개의 방에 대해 페인트를 해야 합니다. 각 방은 페인트를 하기 위해 7시간이 걸립니다. 그가 이미 5개의 방에 대해 페인트를 한 경우 나머지 방을 페인트를 하는 데 몇 시간이 걸립니까?	"X=7*(12-5)
print(X)"
4492	4492	660	태형이는 냉장고에서 음료수 7캔을 마셨습니다. 원래 냉장고에 27캔의 음료수가 있었습니다. 냉장고에 남은 음료수는 몇 캔인가요?	"X=27-7
print(X)"
4493	4493	32	석진이는 퀴즈 게임을 하고 있었습니다. 첫 번째 라운드에서 그는 17점을 득점했고 두 번째 라운드에서 그는 6점을 득점했습니다. 마지막 라운드에서 그는 16점을 잃었습니다. 게임이 끝날 때 그에게 얼마나 많은 점수가 있습니까?	"X=17+6-16
print(X)"
4494	4494	264	초콜릿 중에서 1가지의 디저트을 골라서 사는 경우는 모두 몇 가지입니까?	len ( list ( itertools.combinations ( [ '초콜릿' ] , 1 ) ) )
4495	4495	1475	한 숫자는 다른 숫자의 3 배보다 11이 더 많습니다. 두 수의 합계는 55입니다. 더 작은 숫자를 찾으세요.	"X=(3*Y)+11, X+Y=55
print(X)"
4496	4496	614	어떤 소수의 소수점을 왼쪽으로 1 자리 옮기면 원래보다 71.47 만큼 작아집니다. 원래의 소수를 구하시오.	71.47 * 10 / 9
4497	4497	393	무, 당근, 오이, 배추, 고추, 양파 중에서 6가지의 채소을 골라서 사는 경우는 모두 몇 가지입니까?	len ( list ( itertools.combinations ( [ '무', '당근', '오이', '배추', '고추', '양파' ] , 6 ) ) )
4498	4498	196	판매 세가 포함 된 상품의 판매 가격은 616원 입니다. 판매 세율은 10%입니다. 상점 주인이 18%의 수익을 올렸다면 상품의 원가는 무엇입니까?	616 * 100 / ( 100 + 10 ) * ( 100 + 10 ) / ( 100 + 18 ) 
4499	4499	1549	181에 어떤 수를 곱해야 할 것을 잘못하여 131에 어떤 수를 곱했더니 8122이 되었습니다. 바르게 계산하면 얼마인지 구하시오.	181 * ( 8122 / 131 ) 
4500	4500	659	도서관은 일요일에 평균 510명, 다른 날에는 240명의 방문자가 있습니다. 일요일을 시작으로 30일 동안 하루 평균 방문자 수는?	 ( ( 4 + 1 ) * 510 + ( 4 + 1 ) * ( 4 + 1 ) * 240 ) / 30
4501	4501	371	석진의 학급은 동물원에 가려고 합니다. 각 자동차에는 8명이 탈 수 있습니다. 22명의 학생과 2명이 성인이 있다면 몇 대의 자동차가 필요합니까?	"X=(22+2)/8
print(X)"
4502	4502	2669	주어진 숫자가 88, 2, 43, 80, 79, 56 일 경우 79 보다 크고 88 보다 작은 수 중 가장 작은 수는 무엇입니까?	min ( sorted ( [ i for i in [ 88, 2, 43, 80, 79, 56 ] if i > 79 and i < 88 ] ) )
4503	4503	411	식당에서 각 성인이 식사하는데 3원이 들며 아이들은 무료로 식사를 합니다. 12명의 사람들이 왔고 7명이 아이들이었다면, 그 사람들이 식사를 하는데 몇 원이 듭니까?	"X=3*(12-7)
print(X)"
4504	4504	3566	3 개의 수 6, 7, 7 로 나누어 떨어질 수 있는 세 자리 수는 모두 몇 개 있습니까?	len ( [ arr for arr in range(100, 1000) if arr % 6 == 0 and arr % 7 == 0 and arr % 7 == 0] )
4505	4505	25	안이 보이지 않는 상자 안에 빨간색 공이 4개, 검은색 공이 7개 있다. 임의로 하나의 공을 꺼낼 때, 빨간색 공일 확률은 얼마인가?	4 / ( 4 + 7 )
4506	4506	2024	8개의 수 74.22, 94.21, 98.87, 57.38, 77.39, 51.41, 12.55, 1.85이 있습니다. 이 중에서 45.99보다 작은 수는 모두 몇 개 입니까?	len ( [ val for val in [ 74.22, 94.21, 98.87, 57.38, 77.39, 51.41, 12.55, 1.85 ] if val < 45.99 ] ) 
4507	4507	164	두 사람 남준이와 석진이는 각각 30일과 60일 안에 작업을 완료 할 수 있습니다. 그들이 함께 일한다면 10일 안에 작업의 얼마만큼이 완료됩니까?	10 * ( 1 / 30 + 1 / 60 ) 
4508	4508	1997	1개의 수 40.04이 있습니다. 이 중에서 87.56보다 작은 수는 모두 몇 개 입니까?	len ( [ val for val in [ 40.04 ] if val < 87.56 ] ) 
4510	4510	3452	2 개의 수 5, 10 로 나누어 떨어질 수 있는 두 자리 수는 모두 몇 개 있습니까?	len ( [ arr for arr in range(10, 100) if arr % 5 == 0 and arr % 10 == 0 ] )
4511	4511	926	서로 다른 두 자연수 A , B가 있습니다. A - B = --88, B = 2 * A 일 때, A 를 구하시오.	88
