id,question,equation,answer,source
3874,80명의 학생들이 한 줄로 줄을 섰습니다. 은지의 앞에 25명의 학생들이 서 있습니다. 은지의 뒤에 서 있는 학생은 몇 명입니까?,80 - ( 25 + 1 ),54,boostaugment
3875,41명의 학생들이 한 줄로 줄을 섰습니다. 유나의 앞에 30명의 학생들이 서 있습니다. 유나의 뒤에 서 있는 학생은 몇 명입니까?,41 - ( 30 + 1 ),10,boostaugment
3876,90명의 학생들이 한 줄로 줄을 섰습니다. 은지의 앞에 83명의 학생들이 서 있습니다. 은지의 뒤에 서 있는 학생은 몇 명입니까?,90 - ( 83 + 1 ),6,boostaugment
3877,100명의 학생들이 한 줄로 줄을 섰습니다. 지민의 앞에 47명의 학생들이 서 있습니다. 지민의 뒤에 서 있는 학생은 몇 명입니까?,100 - ( 47 + 1 ),52,boostaugment
3878,65명의 학생들이 한 줄로 줄을 섰습니다. 윤기의 앞에 35명의 학생들이 서 있습니다. 윤기의 뒤에 서 있는 학생은 몇 명입니까?,65 - ( 35 + 1 ),29,boostaugment
3879,15명의 학생들이 한 줄로 줄을 섰습니다. 윤기의 앞에 10명의 학생들이 서 있습니다. 윤기의 뒤에 서 있는 학생은 몇 명입니까?,15 - ( 10 + 1 ),4,boostaugment
3880,79명의 학생들이 한 줄로 줄을 섰습니다. 호석의 앞에 67명의 학생들이 서 있습니다. 호석의 뒤에 서 있는 학생은 몇 명입니까?,79 - ( 67 + 1 ),11,boostaugment
3881,61명의 학생들이 한 줄로 줄을 섰습니다. 윤기의 앞에 10명의 학생들이 서 있습니다. 윤기의 뒤에 서 있는 학생은 몇 명입니까?,61 - ( 10 + 1 ),50,boostaugment
3882,77명의 학생들이 한 줄로 줄을 섰습니다. 민영의 앞에 50명의 학생들이 서 있습니다. 민영의 뒤에 서 있는 학생은 몇 명입니까?,77 - ( 50 + 1 ),26,boostaugment
3883,16명의 학생들이 한 줄로 줄을 섰습니다. 지민의 앞에 13명의 학생들이 서 있습니다. 지민의 뒤에 서 있는 학생은 몇 명입니까?,16 - ( 13 + 1 ),2,boostaugment
3884,80명의 학생들이 한 줄로 줄을 섰습니다. 남진의 앞에 4명의 학생들이 서 있습니다. 남진의 뒤에 서 있는 학생은 몇 명입니까?,80 - ( 4 + 1 ),75,boostaugment
3885,45명의 학생들이 한 줄로 줄을 섰습니다. 호석의 앞에 28명의 학생들이 서 있습니다. 호석의 뒤에 서 있는 학생은 몇 명입니까?,45 - ( 28 + 1 ),16,boostaugment
3886,77명의 학생들이 한 줄로 줄을 섰습니다. 윤기의 앞에 52명의 학생들이 서 있습니다. 윤기의 뒤에 서 있는 학생은 몇 명입니까?,77 - ( 52 + 1 ),24,boostaugment
3887,51명의 학생들이 한 줄로 줄을 섰습니다. 윤기의 앞에 26명의 학생들이 서 있습니다. 윤기의 뒤에 서 있는 학생은 몇 명입니까?,51 - ( 26 + 1 ),24,boostaugment
3888,89명의 학생들이 한 줄로 줄을 섰습니다. 유정의 앞에 33명의 학생들이 서 있습니다. 유정의 뒤에 서 있는 학생은 몇 명입니까?,89 - ( 33 + 1 ),55,boostaugment
3889,84명의 학생들이 한 줄로 줄을 섰습니다. 석진의 앞에 82명의 학생들이 서 있습니다. 석진의 뒤에 서 있는 학생은 몇 명입니까?,84 - ( 82 + 1 ),1,boostaugment
3890,80명의 학생들이 한 줄로 줄을 섰습니다. 민영의 앞에 21명의 학생들이 서 있습니다. 민영의 뒤에 서 있는 학생은 몇 명입니까?,80 - ( 21 + 1 ),58,boostaugment
3891,40명의 학생들이 한 줄로 줄을 섰습니다. 남진의 앞에 18명의 학생들이 서 있습니다. 남진의 뒤에 서 있는 학생은 몇 명입니까?,40 - ( 18 + 1 ),21,boostaugment
3892,35명의 학생들이 한 줄로 줄을 섰습니다. 석진의 앞에 18명의 학생들이 서 있습니다. 석진의 뒤에 서 있는 학생은 몇 명입니까?,35 - ( 18 + 1 ),16,boostaugment
3893,31명의 학생들이 한 줄로 줄을 섰습니다. 석진의 앞에 30명의 학생들이 서 있습니다. 석진의 뒤에 서 있는 학생은 몇 명입니까?,31 - ( 30 + 1 ),0,boostaugment
3894,62명의 학생들이 한 줄로 줄을 섰습니다. 정국의 앞에 48명의 학생들이 서 있습니다. 정국의 뒤에 서 있는 학생은 몇 명입니까?,62 - ( 48 + 1 ),13,boostaugment
3895,66명의 학생들이 한 줄로 줄을 섰습니다. 유정의 앞에 16명의 학생들이 서 있습니다. 유정의 뒤에 서 있는 학생은 몇 명입니까?,66 - ( 16 + 1 ),49,boostaugment
3896,59명의 학생들이 한 줄로 줄을 섰습니다. 은지의 앞에 23명의 학생들이 서 있습니다. 은지의 뒤에 서 있는 학생은 몇 명입니까?,59 - ( 23 + 1 ),35,boostaugment
3897,56명의 학생들이 한 줄로 줄을 섰습니다. 유나의 앞에 36명의 학생들이 서 있습니다. 유나의 뒤에 서 있는 학생은 몇 명입니까?,56 - ( 36 + 1 ),19,boostaugment
3898,55명의 학생들이 한 줄로 줄을 섰습니다. 정국의 앞에 53명의 학생들이 서 있습니다. 정국의 뒤에 서 있는 학생은 몇 명입니까?,55 - ( 53 + 1 ),1,boostaugment
3899,84명의 학생들이 한 줄로 줄을 섰습니다. 민영의 앞에 11명의 학생들이 서 있습니다. 민영의 뒤에 서 있는 학생은 몇 명입니까?,84 - ( 11 + 1 ),72,boostaugment
3900,32명의 학생들이 한 줄로 줄을 섰습니다. 태형의 앞에 1명의 학생들이 서 있습니다. 태형의 뒤에 서 있는 학생은 몇 명입니까?,32 - ( 1 + 1 ),30,boostaugment
3901,82명의 학생들이 한 줄로 줄을 섰습니다. 유나의 앞에 64명의 학생들이 서 있습니다. 유나의 뒤에 서 있는 학생은 몇 명입니까?,82 - ( 64 + 1 ),17,boostaugment
3902,92명의 학생들이 한 줄로 줄을 섰습니다. 호석의 앞에 83명의 학생들이 서 있습니다. 호석의 뒤에 서 있는 학생은 몇 명입니까?,92 - ( 83 + 1 ),8,boostaugment
3903,83명의 학생들이 한 줄로 줄을 섰습니다. 윤기의 앞에 49명의 학생들이 서 있습니다. 윤기의 뒤에 서 있는 학생은 몇 명입니까?,83 - ( 49 + 1 ),33,boostaugment
3904,100명의 학생들이 한 줄로 줄을 섰습니다. 호석의 앞에 30명의 학생들이 서 있습니다. 호석의 뒤에 서 있는 학생은 몇 명입니까?,100 - ( 30 + 1 ),69,boostaugment
3905,50명의 학생들이 한 줄로 줄을 섰습니다. 유나의 앞에 41명의 학생들이 서 있습니다. 유나의 뒤에 서 있는 학생은 몇 명입니까?,50 - ( 41 + 1 ),8,boostaugment
3906,66명의 학생들이 한 줄로 줄을 섰습니다. 석진의 앞에 26명의 학생들이 서 있습니다. 석진의 뒤에 서 있는 학생은 몇 명입니까?,66 - ( 26 + 1 ),39,boostaugment
3907,41명의 학생들이 한 줄로 줄을 섰습니다. 유나의 앞에 27명의 학생들이 서 있습니다. 유나의 뒤에 서 있는 학생은 몇 명입니까?,41 - ( 27 + 1 ),13,boostaugment
3908,53명의 학생들이 한 줄로 줄을 섰습니다. 은지의 앞에 39명의 학생들이 서 있습니다. 은지의 뒤에 서 있는 학생은 몇 명입니까?,53 - ( 39 + 1 ),13,boostaugment
3909,33명의 학생들이 한 줄로 줄을 섰습니다. 민영의 앞에 31명의 학생들이 서 있습니다. 민영의 뒤에 서 있는 학생은 몇 명입니까?,33 - ( 31 + 1 ),1,boostaugment
3910,93명의 학생들이 한 줄로 줄을 섰습니다. 석진의 앞에 13명의 학생들이 서 있습니다. 석진의 뒤에 서 있는 학생은 몇 명입니까?,93 - ( 13 + 1 ),79,boostaugment
3911,100명의 학생들이 한 줄로 줄을 섰습니다. 윤기의 앞에 33명의 학생들이 서 있습니다. 윤기의 뒤에 서 있는 학생은 몇 명입니까?,100 - ( 33 + 1 ),66,boostaugment
3912,70명의 학생들이 한 줄로 줄을 섰습니다. 은지의 앞에 44명의 학생들이 서 있습니다. 은지의 뒤에 서 있는 학생은 몇 명입니까?,70 - ( 44 + 1 ),25,boostaugment
3913,48명의 학생들이 한 줄로 줄을 섰습니다. 정국의 앞에 28명의 학생들이 서 있습니다. 정국의 뒤에 서 있는 학생은 몇 명입니까?,48 - ( 28 + 1 ),19,boostaugment
3914,59명의 학생들이 한 줄로 줄을 섰습니다. 석진의 앞에 26명의 학생들이 서 있습니다. 석진의 뒤에 서 있는 학생은 몇 명입니까?,59 - ( 26 + 1 ),32,boostaugment
3915,73명의 학생들이 한 줄로 줄을 섰습니다. 정국의 앞에 15명의 학생들이 서 있습니다. 정국의 뒤에 서 있는 학생은 몇 명입니까?,73 - ( 15 + 1 ),57,boostaugment
3916,79명의 학생들이 한 줄로 줄을 섰습니다. 유나의 앞에 65명의 학생들이 서 있습니다. 유나의 뒤에 서 있는 학생은 몇 명입니까?,79 - ( 65 + 1 ),13,boostaugment
3917,78명의 학생들이 한 줄로 줄을 섰습니다. 유정의 앞에 56명의 학생들이 서 있습니다. 유정의 뒤에 서 있는 학생은 몇 명입니까?,78 - ( 56 + 1 ),21,boostaugment
3918,89명의 학생들이 한 줄로 줄을 섰습니다. 유나의 앞에 6명의 학생들이 서 있습니다. 유나의 뒤에 서 있는 학생은 몇 명입니까?,89 - ( 6 + 1 ),82,boostaugment
3919,70명의 학생들이 한 줄로 줄을 섰습니다. 윤기의 앞에 63명의 학생들이 서 있습니다. 윤기의 뒤에 서 있는 학생은 몇 명입니까?,70 - ( 63 + 1 ),6,boostaugment
3920,89명의 학생들이 한 줄로 줄을 섰습니다. 태형의 앞에 49명의 학생들이 서 있습니다. 태형의 뒤에 서 있는 학생은 몇 명입니까?,89 - ( 49 + 1 ),39,boostaugment
3921,98명의 학생들이 한 줄로 줄을 섰습니다. 호석의 앞에 46명의 학생들이 서 있습니다. 호석의 뒤에 서 있는 학생은 몇 명입니까?,98 - ( 46 + 1 ),51,boostaugment
3922,85명의 학생들이 한 줄로 줄을 섰습니다. 남진의 앞에 8명의 학생들이 서 있습니다. 남진의 뒤에 서 있는 학생은 몇 명입니까?,85 - ( 8 + 1 ),76,boostaugment
3923,79명의 학생들이 한 줄로 줄을 섰습니다. 윤기의 앞에 36명의 학생들이 서 있습니다. 윤기의 뒤에 서 있는 학생은 몇 명입니까?,79 - ( 36 + 1 ),42,boostaugment
3924,100명의 학생들이 한 줄로 줄을 섰습니다. 은지의 앞에 64명의 학생들이 서 있습니다. 은지의 뒤에 서 있는 학생은 몇 명입니까?,100 - ( 64 + 1 ),35,boostaugment
3925,60명의 학생들이 한 줄로 줄을 섰습니다. 유나의 앞에 44명의 학생들이 서 있습니다. 유나의 뒤에 서 있는 학생은 몇 명입니까?,60 - ( 44 + 1 ),15,boostaugment
3926,93명의 학생들이 한 줄로 줄을 섰습니다. 유정의 앞에 74명의 학생들이 서 있습니다. 유정의 뒤에 서 있는 학생은 몇 명입니까?,93 - ( 74 + 1 ),18,boostaugment
3927,64명의 학생들이 한 줄로 줄을 섰습니다. 지민의 앞에 14명의 학생들이 서 있습니다. 지민의 뒤에 서 있는 학생은 몇 명입니까?,64 - ( 14 + 1 ),49,boostaugment
3928,78명의 학생들이 한 줄로 줄을 섰습니다. 은지의 앞에 41명의 학생들이 서 있습니다. 은지의 뒤에 서 있는 학생은 몇 명입니까?,78 - ( 41 + 1 ),36,boostaugment
3929,65명의 학생들이 한 줄로 줄을 섰습니다. 윤기의 앞에 43명의 학생들이 서 있습니다. 윤기의 뒤에 서 있는 학생은 몇 명입니까?,65 - ( 43 + 1 ),21,boostaugment
3930,68명의 학생들이 한 줄로 줄을 섰습니다. 윤기의 앞에 39명의 학생들이 서 있습니다. 윤기의 뒤에 서 있는 학생은 몇 명입니까?,68 - ( 39 + 1 ),28,boostaugment
3931,33명의 학생들이 한 줄로 줄을 섰습니다. 민영의 앞에 15명의 학생들이 서 있습니다. 민영의 뒤에 서 있는 학생은 몇 명입니까?,33 - ( 15 + 1 ),17,boostaugment
3932,62명의 학생들이 한 줄로 줄을 섰습니다. 윤기의 앞에 3명의 학생들이 서 있습니다. 윤기의 뒤에 서 있는 학생은 몇 명입니까?,62 - ( 3 + 1 ),58,boostaugment
3933,85명의 학생들이 한 줄로 줄을 섰습니다. 태형의 앞에 77명의 학생들이 서 있습니다. 태형의 뒤에 서 있는 학생은 몇 명입니까?,85 - ( 77 + 1 ),7,boostaugment
3934,66명의 학생들이 한 줄로 줄을 섰습니다. 은지의 앞에 58명의 학생들이 서 있습니다. 은지의 뒤에 서 있는 학생은 몇 명입니까?,66 - ( 58 + 1 ),7,boostaugment
3935,53명의 학생들이 한 줄로 줄을 섰습니다. 호석의 앞에 32명의 학생들이 서 있습니다. 호석의 뒤에 서 있는 학생은 몇 명입니까?,53 - ( 32 + 1 ),20,boostaugment
3936,83명의 학생들이 한 줄로 줄을 섰습니다. 민영의 앞에 60명의 학생들이 서 있습니다. 민영의 뒤에 서 있는 학생은 몇 명입니까?,83 - ( 60 + 1 ),22,boostaugment
3937,89명의 학생들이 한 줄로 줄을 섰습니다. 유나의 앞에 21명의 학생들이 서 있습니다. 유나의 뒤에 서 있는 학생은 몇 명입니까?,89 - ( 21 + 1 ),67,boostaugment
3938,94명의 학생들이 한 줄로 줄을 섰습니다. 지민의 앞에 89명의 학생들이 서 있습니다. 지민의 뒤에 서 있는 학생은 몇 명입니까?,94 - ( 89 + 1 ),4,boostaugment
3939,79명의 학생들이 한 줄로 줄을 섰습니다. 지민의 앞에 11명의 학생들이 서 있습니다. 지민의 뒤에 서 있는 학생은 몇 명입니까?,79 - ( 11 + 1 ),67,boostaugment
3940,61명의 학생들이 한 줄로 줄을 섰습니다. 석진의 앞에 28명의 학생들이 서 있습니다. 석진의 뒤에 서 있는 학생은 몇 명입니까?,61 - ( 28 + 1 ),32,boostaugment
3941,82명의 학생들이 한 줄로 줄을 섰습니다. 석진의 앞에 52명의 학생들이 서 있습니다. 석진의 뒤에 서 있는 학생은 몇 명입니까?,82 - ( 52 + 1 ),29,boostaugment
3942,88명의 학생들이 한 줄로 줄을 섰습니다. 유나의 앞에 63명의 학생들이 서 있습니다. 유나의 뒤에 서 있는 학생은 몇 명입니까?,88 - ( 63 + 1 ),24,boostaugment
3943,76명의 학생들이 한 줄로 줄을 섰습니다. 지민의 앞에 33명의 학생들이 서 있습니다. 지민의 뒤에 서 있는 학생은 몇 명입니까?,76 - ( 33 + 1 ),42,boostaugment
3944,21명의 학생들이 한 줄로 줄을 섰습니다. 유정의 앞에 20명의 학생들이 서 있습니다. 유정의 뒤에 서 있는 학생은 몇 명입니까?,21 - ( 20 + 1 ),0,boostaugment
3945,97명의 학생들이 한 줄로 줄을 섰습니다. 석진의 앞에 23명의 학생들이 서 있습니다. 석진의 뒤에 서 있는 학생은 몇 명입니까?,97 - ( 23 + 1 ),73,boostaugment
3946,82명의 학생들이 한 줄로 줄을 섰습니다. 은지의 앞에 17명의 학생들이 서 있습니다. 은지의 뒤에 서 있는 학생은 몇 명입니까?,82 - ( 17 + 1 ),64,boostaugment
3947,35명의 학생들이 한 줄로 줄을 섰습니다. 정국의 앞에 29명의 학생들이 서 있습니다. 정국의 뒤에 서 있는 학생은 몇 명입니까?,35 - ( 29 + 1 ),5,boostaugment
3948,100명의 학생들이 한 줄로 줄을 섰습니다. 유정의 앞에 3명의 학생들이 서 있습니다. 유정의 뒤에 서 있는 학생은 몇 명입니까?,100 - ( 3 + 1 ),96,boostaugment
3949,96명의 학생들이 한 줄로 줄을 섰습니다. 태형의 앞에 83명의 학생들이 서 있습니다. 태형의 뒤에 서 있는 학생은 몇 명입니까?,96 - ( 83 + 1 ),12,boostaugment
3950,17명의 학생들이 한 줄로 줄을 섰습니다. 남진의 앞에 16명의 학생들이 서 있습니다. 남진의 뒤에 서 있는 학생은 몇 명입니까?,17 - ( 16 + 1 ),0,boostaugment
3951,50명의 학생들이 한 줄로 줄을 섰습니다. 유나의 앞에 20명의 학생들이 서 있습니다. 유나의 뒤에 서 있는 학생은 몇 명입니까?,50 - ( 20 + 1 ),29,boostaugment
3952,97명의 학생들이 한 줄로 줄을 섰습니다. 유정의 앞에 85명의 학생들이 서 있습니다. 유정의 뒤에 서 있는 학생은 몇 명입니까?,97 - ( 85 + 1 ),11,boostaugment
3953,76명의 학생들이 한 줄로 줄을 섰습니다. 윤기의 앞에 29명의 학생들이 서 있습니다. 윤기의 뒤에 서 있는 학생은 몇 명입니까?,76 - ( 29 + 1 ),46,boostaugment
3954,89명의 학생들이 한 줄로 줄을 섰습니다. 지민의 앞에 35명의 학생들이 서 있습니다. 지민의 뒤에 서 있는 학생은 몇 명입니까?,89 - ( 35 + 1 ),53,boostaugment
3955,95명의 학생들이 한 줄로 줄을 섰습니다. 윤기의 앞에 47명의 학생들이 서 있습니다. 윤기의 뒤에 서 있는 학생은 몇 명입니까?,95 - ( 47 + 1 ),47,boostaugment
3956,85명의 학생들이 한 줄로 줄을 섰습니다. 유나의 앞에 12명의 학생들이 서 있습니다. 유나의 뒤에 서 있는 학생은 몇 명입니까?,85 - ( 12 + 1 ),72,boostaugment
3957,91명의 학생들이 한 줄로 줄을 섰습니다. 유나의 앞에 51명의 학생들이 서 있습니다. 유나의 뒤에 서 있는 학생은 몇 명입니까?,91 - ( 51 + 1 ),39,boostaugment
3958,90명의 학생들이 한 줄로 줄을 섰습니다. 석진의 앞에 10명의 학생들이 서 있습니다. 석진의 뒤에 서 있는 학생은 몇 명입니까?,90 - ( 10 + 1 ),79,boostaugment
3959,64명의 학생들이 한 줄로 줄을 섰습니다. 민영의 앞에 64명의 학생들이 서 있습니다. 민영의 뒤에 서 있는 학생은 몇 명입니까?,64 - ( 64 + 1 ),-1,boostaugment
3960,100명의 학생들이 한 줄로 줄을 섰습니다. 남진의 앞에 95명의 학생들이 서 있습니다. 남진의 뒤에 서 있는 학생은 몇 명입니까?,100 - ( 95 + 1 ),4,boostaugment
